50540,-13202.00,991.59,100.00
50611,-2801.00,991.45,100.00
50680,-3172.00,992.58,100.00
50751,-2853.00,992.25,100.00
50821,-2725.00,992.25,100.00
50891,-2635.00,991.99,100.00
50961,-2448.00,991.76,100.00
51032,-2221.00,991.76,100.00
51101,-1950.00,991.52,100.00
51172,-1753.00,991.32,100.00
51241,-1619.00,991.12,100.00
51312,-1490.00,991.12,100.00
51382,-1376.00,990.90,100.00
51452,-1230.00,990.76,100.00
51522,-1146.00,990.56,100.00
51593,-1052.00,990.56,100.00
51662,-1004.00,990.43,100.00
51733,-947.00,990.31,100.00
51804,-889.00,990.31,100.00
51874,-993.00,990.20,100.00
51945,3142.00,990.12,100.00
52014,35919.00,991.05,100.00
52081,49556.00,991.05,100.00
52150,54865.00,1022.19,100.00
52219,-6083.00,1030.35,100.00
52289,-25185.00,1030.35,100.00
52358,7040.00,991.57,100.00
52428,-20115.00,991.55,100.00
52499,-10440.00,991.46,100.00
52570,476.00,991.46,100.00
52639,3275.00,990.87,100.00
52710,-2772.00,992.44,100.00
52780,-2796.00,992.41,100.00
52850,-2844.00,992.41,100.00
52920,-2706.00,992.12,100.00
52990,-2640.00,991.88,100.00
53060,-2415.00,991.88,100.00
53131,-2175.00,991.64,100.00
53200,-1936.00,991.46,100.00
53271,-1794.00,991.24,100.00
53341,-1593.00,991.24,100.00
53411,-1490.00,991.05,100.00
53481,-1364.00,990.85,100.00
53552,-1267.00,990.70,100.00
53621,-1182.00,990.70,100.00
53692,-1099.00,990.56,100.00
53762,-1170.00,990.41,100.00
53832,-958.00,990.41,100.00
53903,6122.00,990.30,100.00
53972,41996.00,990.46,100.00
54041,49061.00,1019.13,100.00
54111,52776.00,1019.13,100.00
54179,-11642.00,1030.63,100.00
54249,-7973.00,990.02,100.00
54318,0.00,990.02,100.00
54388,-13381.00,990.93,100.00
54459,6252.00,991.83,100.00
54530,-19591.00,990.62,100.00
54599,-10641.00,990.62,100.00
54670,883.00,990.97,100.00
54739,-1646.00,992.24,100.00
54810,-2863.00,992.25,100.00
54880,-2696.00,992.25,100.00
54950,-2629.00,992.00,100.00
55020,-2415.00,991.78,100.00
55091,-2206.00,991.78,100.00
55160,-1965.00,991.57,100.00
55231,-1767.00,991.38,100.00
55301,-1660.00,991.19,100.00
55371,-1554.00,991.19,100.00
55441,-1401.00,990.97,100.00
55512,-1328.00,990.84,100.00
55581,-1206.00,990.67,100.00
55652,-1158.00,990.67,100.00
55721,-1122.00,990.52,100.00
55792,-877.00,990.39,100.00
55864,8841.00,990.39,100.00
55932,41793.00,990.40,100.00
56001,51965.00,1012.20,100.00
56071,-20795.00,1026.16,100.00
56138,-9756.00,1026.16,100.00
56209,-12498.00,991.69,100.00
56281,19085.00,992.34,100.00
56350,11342.00,992.34,100.00
56421,-2991.00,990.87,100.00
56491,-2995.00,992.48,100.00
56561,-2710.00,992.31,100.00
56631,-2701.00,992.31,100.00
56701,-2608.00,992.02,100.00
56771,-2398.00,991.79,100.00
56842,-2128.00,991.54,100.00
56911,-1864.00,991.54,100.00
56982,-1713.00,991.33,100.00
57052,-1554.00,991.14,100.00
57122,-1452.00,991.14,100.00
57192,-1364.00,990.93,100.00
57263,-1279.00,990.77,100.00
57332,-1194.00,990.62,100.00
57403,-1099.00,990.62,100.00
57473,-1004.00,990.47,100.00
57543,-935.00,990.33,100.00
57614,-819.00,990.23,100.00
